student_id,student_age,student_level,student_suburb,signup_date,tutor_id,tutor_experience_years,tutor_rating,tutor_suburb,tutor_subject_specialty,tutor_hourly_rate,session_id,subject,session_date,session_duration_hours,session_mode,session_price,booking_lead_time_days,session_status,student_rating_given,repeat_student,discount_applied
S2810,54,Adult Learner,Mosman,2022-07-29,T359,11,3.8,North Sydney,Coding,76.7,SESS1593,Coding,2023-04-15,2.5,In-person,202.33,4,Completed,4.0,No,0
S2682,27,Adult Learner,Ultimo,2023-07-16,T736,4,4.5,Parramatta,Chemistry,63.42,SESS1594,Chemistry,2024-02-26,0.5,In-person,31.18,5,Completed,5.0,No,5
S2070,36,Adult Learner,Sydney CBD,2023-08-13,T203,0,4.7,Bondi Junction,Chemistry,45.8,SESS1595,Chemistry,2024-04-09,0.5,Online,24.47,1,Cancelled,,Yes,0
S2595,59,Adult Learner,Chatswood,2024-10-19,T681,5,4.0,Strathfield,Coding,73.31,SESS1596,Coding,2025-02-25,2.5,Online,191.46,7,Completed,,No,10
S1082,32,Adult Learner,Lane Cove,2023-08-14,T658,6,3.8,Randwick,Business,64.58,SESS1597,Business,2024-01-08,0.5,In-person,32.28,8,Completed,4.0,No,0
S1953,8,Primary,Parramatta,2023-11-24,T712,7,3.3,Maroubra,Math,55.67,SESS1598,Math,2024-02-02,1.5,Online,82.29,3,Cancelled,3.0,No,30
S1800,8,Primary,Hornsby,2024-05-02,T799,2,4.2,Dee Why,Physics,35.99,SESS1599,Physics,2024-12-22,2.0,In-person,69.46,4,Completed,3.0,Yes,0
S1135,45,Adult Learner,Bondi Junction,2023-09-02,T647,6,3.9,Mascot,Chemistry,60.92,SESS1600,Chemistry,2023-10-18,1.5,In-person,98.43,5,Completed,,No,0
S2686,30,Adult Learner,Blacktown,2023-08-06,T348,7,4.8,Fairfield,Business,66.5,SESS1601,Business,2024-02-09,1.0,Online,68.31,0,No-show,4.0,No,0
S1577,50,Adult Learner,Castle Hill,2023-05-13,T416,4,4.5,Liverpool,Chemistry,55.02,SESS1602,Chemistry,2023-10-08,1.0,In-person,59.13,8,Cancelled,4.0,Yes,0
S2230,58,Adult Learner,Parramatta,2024-12-18,T276,6,5.0,Auburn,Math,57.16,SESS1603,Math,2025-01-24,0.5,In-person,26.57,6,Completed,4.0,No,0
S2430,31,Adult Learner,Fairfield,2024-07-09,T497,7,4.7,Mascot,English,43.43,SESS1604,English,2024-11-06,2.5,In-person,105.01,4,Completed,,Yes,0
S2867,32,Adult Learner,Penrith,2025-03-17,T710,7,3.9,Ryde,Physics,62.5,SESS1605,Physics,2025-05-19,2.5,Online,168.56,5,Completed,4.0,No,0
S1280,55,Adult Learner,Blacktown,2023-05-13,T759,2,3.9,Wollstonecraft,Business,60.66,SESS1606,Business,2023-07-21,1.5,Online,84.92,3,Completed,4.0,No,0
S1699,22,University,Chatswood,2025-05-12,T570,5,4.9,Kingsford,Math,53.34,SESS1607,Math,2025-08-03,3.0,In-person,154.31,3,Completed,,Yes,30
S2580,33,Adult Learner,Baulkham Hills,2022-09-28,T486,8,4.2,Bondi Junction,Math,49.82,SESS1608,Math,2023-05-13,1.5,In-person,74.09,1,Completed,5.0,No,0
S1786,54,Adult Learner,Marrickville,2024-10-06,T469,5,4.3,Hornsby,Business,73.19,SESS1609,Business,2025-09-12,1.0,Online,67.95,11,Completed,,Yes,0
S2589,34,Adult Learner,Epping,2023-10-30,T390,1,3.5,Burwood,Business,58.86,SESS1610,Business,2024-10-26,2.5,In-person,148.37,7,Completed,5.0,No,5
S1531,49,Adult Learner,Campbelltown,2025-06-22,T603,5,4.1,Ryde,Business,65.01,SESS1611,Business,2025-11-23,1.0,In-person,65.39,0,Completed,2.0,Yes,0
S2399,15,High School,Cronulla,2023-09-06,T411,13,4.6,Burwood,Coding,87.05,SESS1612,Coding,2024-02-27,3.0,Online,269.18,3,Completed,5.0,Yes,0
S1733,19,University,Darlinghurst,2022-09-20,T328,4,4.0,Marrickville,Coding,71.0,SESS1613,Coding,2023-04-17,2.0,In-person,144.74,14,Completed,,No,20
S2211,17,High School,Blacktown,2024-06-11,T439,2,5.0,Campbelltown,Coding,65.47,SESS1614,Coding,2024-06-15,1.0,Online,67.86,5,Completed,5.0,No,0
S1971,42,Adult Learner,Surry Hills,2024-12-01,T404,5,4.5,Bondi,Business,69.05,SESS1615,Business,2025-07-09,1.5,In-person,99.82,4,Completed,4.0,No,0
S1922,53,Adult Learner,Manly,2024-06-01,T259,5,3.8,Ultimo,Business,76.59,SESS1616,Business,2024-11-25,2.0,Online,142.4,4,Completed,3.0,No,0
S1494,22,University,Sydney CBD,2023-02-02,T739,8,4.7,Hurstville,Chemistry,60.87,SESS1617,Chemistry,2023-09-24,2.0,Online,125.44,11,Completed,,Yes,0
S1987,12,Primary,Baulkham Hills,2025-02-23,T305,9,4.3,Bondi Junction,Coding,90.99,SESS1618,Coding,2025-09-30,3.0,Online,249.44,9,Completed,5.0,Yes,10
S2263,29,Adult Learner,Sydney CBD,2024-04-04,T756,8,4.7,Newtown,Business,69.98,SESS1619,Business,2024-04-21,2.0,Online,137.93,5,Completed,,Yes,0
S2197,17,High School,Parramatta,2022-12-11,T383,6,4.7,Hurstville,Chemistry,65.01,SESS1620,Chemistry,2023-01-29,2.5,Online,170.98,14,Completed,3.0,Yes,0
S1864,7,Primary,Ultimo,2024-02-05,T759,4,3.8,Wollstonecraft,English,41.07,SESS1621,English,2024-03-18,0.5,In-person,21.58,6,Cancelled,4.0,No,0
S2403,8,Primary,Ryde,2025-04-25,T211,12,4.4,Strathfield,Math,64.3,SESS1622,Math,2025-07-28,2.0,In-person,129.28,4,Cancelled,3.0,Yes,30
S1327,23,University,Hornsby,2022-04-09,T776,4,4.9,Marrickville,Business,63.57,SESS1623,Business,2023-01-11,2.5,In-person,152.62,3,No-show,,Yes,0
S1124,28,Adult Learner,Ashfield,2024-09-01,T360,2,4.1,Darlinghurst,Coding,64.37,SESS1624,Coding,2024-10-27,2.5,Online,170.53,11,Completed,3.0,Yes,0
S2552,17,High School,North Sydney,2023-02-12,T705,4,4.4,Bondi,Math,38.83,SESS1625,Math,2023-08-30,2.5,In-person,93.03,3,Completed,,No,0
S1121,59,Adult Learner,Surry Hills,2024-08-13,T328,2,3.9,Leichhardt,Physics,54.96,SESS1626,Physics,2024-11-09,3.0,Online,163.56,7,Cancelled,3.0,No,0
S2204,22,University,Leichhardt,2025-07-15,T700,6,5.0,Kingsford,Coding,80.2,SESS1627,Coding,2025-07-16,0.5,In-person,36.24,8,Cancelled,5.0,No,0
S1744,60,Adult Learner,Ultimo,2022-10-14,T622,4,4.4,Epping,Math,46.01,SESS1628,Math,2023-07-31,0.5,In-person,23.14,13,Cancelled,4.0,Yes,0
S2590,58,Adult Learner,Liverpool,2022-05-16,T506,3,3.9,Sydney CBD,English,38.76,SESS1629,English,2023-03-12,2.5,Online,98.03,3,Completed,,No,0
S1422,6,Primary,Rose Bay,2023-05-04,T377,6,4.7,Mascot,English,44.53,SESS1630,English,2023-11-12,0.5,Online,22.58,14,Completed,5.0,No,20
S1691,27,Adult Learner,Hornsby,2024-06-15,T490,8,4.3,Double Bay,Business,69.9,SESS1631,Business,2025-04-09,1.0,Online,70.57,8,Cancelled,3.0,Yes,0
S2546,18,High School,Ultimo,2023-01-31,T451,4,4.7,Manly,Coding,71.21,SESS1632,Coding,2023-12-01,2.0,Online,140.5,6,Completed,4.0,Yes,0
S1250,59,Adult Learner,Double Bay,2023-02-04,T329,2,4.7,Newtown,Coding,63.61,SESS1633,Coding,2023-11-28,0.5,Online,31.37,0,Completed,4.0,Yes,0
S2948,13,High School,Sydney CBD,2025-01-19,T257,4,4.1,Granville,English,46.29,SESS1634,English,2025-09-12,0.5,In-person,22.69,4,Completed,5.0,Yes,5
S2312,42,Adult Learner,Bondi,2023-06-28,T295,9,3.9,Wollstonecraft,Physics,68.35,SESS1635,Physics,2023-09-29,0.5,Online,33.06,6,Completed,4.0,No,10
S2479,14,High School,Rose Bay,2024-12-19,T610,11,4.1,Newtown,English,58.8,SESS1636,English,2025-11-07,1.0,In-person,60.39,14,Completed,3.0,No,0
S1246,57,Adult Learner,Baulkham Hills,2022-12-18,T659,2,3.7,Blacktown,Math,39.57,SESS1637,Math,2023-11-21,2.5,Online,84.83,11,Cancelled,5.0,No,0
S1553,18,High School,Chatswood,2023-10-29,T262,11,4.4,Randwick,Math,54.92,SESS1638,Math,2024-04-16,3.0,Online,159.46,5,Completed,,Yes,0
S2191,25,University,Liverpool,2024-11-21,T307,3,3.8,Chatswood,Chemistry,60.3,SESS1639,Chemistry,2025-09-20,2.0,Online,125.49,7,Completed,3.0,No,0
S1766,14,High School,Chatswood,2023-07-18,T457,7,5.0,Bondi,English,58.51,SESS1640,English,2024-06-04,1.0,Online,66.89,12,Completed,3.0,Yes,5
S1619,36,Adult Learner,Cronulla,2023-10-27,T755,13,4.1,Marrickville,Physics,73.04,SESS1641,Physics,2024-02-11,2.0,In-person,148.47,14,Completed,,Yes,0
S1195,45,Adult Learner,Rose Bay,2024-01-07,T566,3,4.5,Epping,Physics,49.4,SESS1642,Physics,2024-08-16,3.0,In-person,146.43,4,Completed,5.0,No,0
S2505,39,Adult Learner,Bondi,2024-06-15,T739,4,4.4,Hornsby,English,45.38,SESS1643,English,2025-06-14,1.5,In-person,72.05,12,Completed,2.0,Yes,0
S1814,14,High School,Wollstonecraft,2024-04-06,T693,6,4.2,Epping,English,47.83,SESS1644,English,2024-10-15,1.0,In-person,50.36,1,Completed,3.0,Yes,30
S1017,40,Adult Learner,Burwood,2023-07-10,T308,1,3.3,Rose Bay,Business,54.25,SESS1645,Business,2023-12-11,2.0,In-person,115.72,7,Completed,4.0,No,0
S2803,47,Adult Learner,Parramatta,2024-05-30,T384,0,4.1,Epping,Coding,52.56,SESS1646,Coding,2024-07-14,1.0,In-person,49.6,4,Completed,,Yes,25
S1807,59,Adult Learner,Bondi Junction,2022-08-19,T374,6,3.7,Sydney CBD,Math,57.56,SESS1647,Math,2023-01-01,2.0,In-person,114.71,14,Cancelled,4.0,No,0
S1881,17,High School,Blacktown,2023-06-09,T398,4,4.7,Manly,Physics,61.92,SESS1648,Physics,2024-04-19,0.5,Online,31.48,1,Completed,5.0,Yes,30
S2103,14,High School,Chatswood,2023-09-17,T381,4,4.6,Bondi Junction,Math,46.31,SESS1649,Math,2024-03-31,2.5,Online,115.79,13,Completed,,No,0
S1944,48,Adult Learner,Parramatta,2025-04-07,T697,4,4.1,Ashfield,English,39.55,SESS1650,English,2025-05-06,0.5,In-person,20.24,7,No-show,5.0,Yes,20
S1021,42,Adult Learner,Hurstville,2025-03-31,T215,8,3.7,Bondi Junction,English,57.45,SESS1651,English,2025-05-17,1.5,Online,84.8,7,Cancelled,5.0,No,0
S1421,56,Adult Learner,Mascot,2024-01-21,T402,2,4.4,Parramatta,Chemistry,55.57,SESS1652,Chemistry,2024-06-14,2.5,In-person,128.61,11,Completed,5.0,Yes,0
S1714,58,Adult Learner,Ryde,2024-09-16,T482,9,4.2,Strathfield,Physics,74.8,SESS1653,Physics,2025-08-20,2.0,Online,148.18,14,Completed,5.0,No,0
S1864,56,Adult Learner,Liverpool,2023-12-15,T413,0,5.0,Manly,English,42.48,SESS1654,English,2024-07-22,0.5,In-person,20.94,12,Completed,2.0,Yes,0
S1040,59,Adult Learner,Redfern,2023-07-19,T288,5,3.6,Darlinghurst,Chemistry,62.22,SESS1655,Chemistry,2023-12-20,1.0,In-person,63.5,11,Completed,3.0,No,5
S1630,55,Adult Learner,Penrith,2024-05-02,T473,8,4.7,Granville,English,55.88,SESS1656,English,2024-12-08,1.5,In-person,83.86,12,Completed,,No,0
S2167,16,High School,Bankstown,2023-09-25,T211,0,4.8,Manly,Chemistry,48.65,SESS1657,Chemistry,2024-04-06,1.5,Online,67.9,13,Completed,5.0,Yes,15
S1405,33,Adult Learner,Granville,2022-03-08,T728,11,4.3,Newtown,Math,72.8,SESS1658,Math,2023-01-07,0.5,In-person,36.57,5,Completed,4.0,No,0
S1357,31,Adult Learner,Granville,2023-01-16,T293,3,5.0,Mascot,English,37.1,SESS1659,English,2023-02-02,2.5,Online,96.16,9,Completed,3.0,Yes,0
S1624,60,Adult Learner,Marrickville,2023-08-09,T700,3,4.8,Leichhardt,Coding,64.1,SESS1660,Coding,2024-03-30,1.5,In-person,94.2,8,No-show,5.0,Yes,0
S2490,11,Primary,North Sydney,2024-12-20,T584,9,4.6,Wollstonecraft,Coding,74.73,SESS1661,Coding,2025-05-01,1.5,Online,109.23,14,Completed,4.0,No,0
S1827,57,Adult Learner,Kingsford,2022-10-05,T766,5,3.8,Burwood,Physics,63.62,SESS1662,Physics,2023-06-28,1.5,Online,95.84,5,Cancelled,2.0,No,0
S1305,36,Adult Learner,Maroubra,2022-05-03,T663,2,4.0,Epping,Chemistry,53.64,SESS1663,Chemistry,2023-01-23,0.5,In-person,29.35,4,Completed,4.0,No,0
S1041,21,University,Bankstown,2023-04-15,T497,2,4.4,Marrickville,Math,42.24,SESS1664,Math,2024-04-11,0.5,In-person,21.46,3,Completed,5.0,Yes,0
S1989,48,Adult Learner,Bondi,2023-07-03,T650,8,4.3,Ashfield,Physics,74.19,SESS1665,Physics,2023-10-05,0.5,In-person,38.78,11,Completed,3.0,No,0
S2589,45,Adult Learner,Parramatta,2025-03-28,T283,11,4.5,Castle Hill,Physics,67.82,SESS1666,Physics,2025-11-04,3.0,Online,220.28,5,Completed,5.0,No,0
S1793,54,Adult Learner,Bondi,2022-12-21,T682,4,4.0,Leichhardt,English,42.14,SESS1667,English,2023-12-13,3.0,In-person,130.94,8,Completed,5.0,No,0
S1818,53,Adult Learner,Redfern,2023-11-23,T224,6,4.4,Kingsford,English,54.49,SESS1668,English,2024-09-11,0.5,In-person,26.82,2,Completed,,Yes,30
S2566,40,Adult Learner,Ultimo,2024-09-24,T279,8,4.2,Double Bay,Coding,78.16,SESS1669,Coding,2025-04-13,0.5,Online,38.86,3,Completed,,Yes,0
S1971,57,Adult Learner,Dee Why,2022-07-04,T396,4,4.1,Hurstville,Coding,74.72,SESS1670,Coding,2023-06-14,2.5,In-person,179.95,9,Cancelled,3.0,Yes,0
S2438,55,Adult Learner,Bondi,2022-04-14,T530,11,4.8,Auburn,Physics,60.07,SESS1671,Physics,2023-01-13,2.0,In-person,116.74,6,Cancelled,2.0,Yes,0
S1323,19,University,Granville,2024-03-11,T230,2,2.7,Redfern,Chemistry,53.32,SESS1672,Chemistry,2024-04-25,3.0,Online,150.83,10,Completed,4.0,No,0
S1231,28,Adult Learner,Baulkham Hills,2022-08-13,T489,0,4.3,Darlinghurst,Business,52.93,SESS1673,Business,2023-02-24,2.0,Online,113.81,9,Completed,5.0,No,0
S1753,44,Adult Learner,Campbelltown,2023-08-20,T464,7,4.1,Newtown,English,58.93,SESS1674,English,2024-07-23,2.5,Online,135.88,12,Completed,,Yes,0
S1954,13,High School,Surry Hills,2024-04-11,T751,0,4.3,Castle Hill,Coding,71.27,SESS1675,Coding,2025-03-02,0.5,Online,35.27,6,No-show,4.0,Yes,25
S1210,47,Adult Learner,Redfern,2022-11-17,T588,0,4.8,Redfern,Business,59.77,SESS1676,Business,2023-10-18,3.0,Online,186.38,8,Completed,,No,0
S1974,44,Adult Learner,Double Bay,2025-06-07,T255,3,3.9,Leichhardt,Chemistry,49.53,SESS1677,Chemistry,2025-07-02,0.5,Online,24.87,3,Completed,3.0,No,25
S1930,31,Adult Learner,Sydney CBD,2023-01-23,T363,1,4.1,Epping,Chemistry,49.55,SESS1678,Chemistry,2023-12-23,2.0,Online,96.43,13,Completed,4.0,No,0
S2352,35,Adult Learner,Sydney CBD,2023-02-17,T219,5,4.2,Castle Hill,Chemistry,60.92,SESS1679,Chemistry,2024-01-12,1.5,In-person,86.85,10,Completed,4.0,Yes,0
S2919,52,Adult Learner,Ashfield,2025-01-29,T315,5,3.5,Dee Why,Business,69.98,SESS1680,Business,2025-08-25,1.0,Online,66.9,6,Completed,4.0,No,0
S1491,35,Adult Learner,Blacktown,2023-02-23,T322,8,4.8,Hurstville,Business,71.17,SESS1681,Business,2024-02-03,2.0,In-person,139.76,14,Cancelled,5.0,Yes,0
S2290,47,Adult Learner,Penrith,2022-12-02,T388,7,4.0,Baulkham Hills,Coding,70.03,SESS1682,Coding,2023-01-13,2.0,Online,125.55,2,Completed,4.0,No,0
S1610,48,Adult Learner,Ultimo,2023-04-15,T366,4,4.9,Bankstown,Physics,59.8,SESS1683,Physics,2023-07-04,0.5,In-person,31.89,3,Completed,3.0,Yes,0
S1829,21,University,Ashfield,2023-04-30,T260,8,4.0,Maroubra,Coding,79.89,SESS1684,Coding,2023-09-28,0.5,In-person,37.03,3,Completed,,No,0
S1086,28,Adult Learner,Randwick,2025-05-15,T560,5,3.3,Marrickville,English,43.66,SESS1685,English,2025-12-27,0.5,Online,22.31,12,Completed,3.0,No,0
S2789,58,Adult Learner,Fairfield,2024-03-05,T609,1,4.7,Castle Hill,Chemistry,51.48,SESS1686,Chemistry,2024-12-22,0.5,In-person,25.11,7,No-show,4.0,Yes,0
S1841,18,High School,Double Bay,2024-08-10,T355,12,4.9,Auburn,English,64.81,SESS1687,English,2025-04-05,2.0,Online,132.44,9,Completed,4.0,Yes,0
S1763,25,University,Lane Cove,2023-10-14,T795,0,4.0,Granville,Business,52.6,SESS1688,Business,2023-12-23,3.0,In-person,143.01,11,Completed,3.0,No,0
S1377,32,Adult Learner,Lane Cove,2025-02-16,T369,0,4.3,Penrith,Math,44.09,SESS1689,Math,2025-03-26,2.0,In-person,93.06,7,Cancelled,4.0,Yes,10
S2249,43,Adult Learner,Kingsford,2024-02-01,T358,2,3.3,Ultimo,Coding,55.22,SESS1690,Coding,2024-05-22,3.0,In-person,155.15,5,Completed,3.0,No,0
S2138,35,Adult Learner,Fairfield,2025-05-31,T727,4,3.8,Wollstonecraft,Chemistry,59.69,SESS1691,Chemistry,2025-06-07,1.5,In-person,88.5,4,Completed,4.0,No,20
S2833,12,Primary,Hurstville,2023-04-04,T452,8,3.7,Ultimo,English,53.09,SESS1692,English,2023-06-23,1.0,In-person,53.05,2,Completed,,No,0
S1609,47,Adult Learner,Double Bay,2022-12-16,T250,3,4.7,Mosman,Physics,60.4,SESS1693,Physics,2023-10-28,2.0,Online,115.08,11,Completed,,No,0
S2746,24,University,Granville,2023-08-22,T234,4,4.4,Paddington,Math,46.63,SESS1694,Math,2023-08-31,1.5,In-person,71.99,3,Completed,4.0,Yes,0
S1271,43,Adult Learner,Ashfield,2024-09-24,T233,10,3.5,Marrickville,Chemistry,69.39,SESS1695,Chemistry,2025-02-24,3.0,In-person,198.71,2,Completed,5.0,No,0
S2860,27,Adult Learner,Leichhardt,2023-09-12,T211,0,4.5,Maroubra,Math,36.85,SESS1696,Math,2024-01-10,2.5,In-person,88.74,5,Cancelled,,No,0
S2246,45,Adult Learner,Rose Bay,2022-11-26,T304,0,4.1,St Leonards,Business,60.42,SESS1697,Business,2023-09-14,2.0,In-person,120.69,13,Completed,5.0,No,30
S1823,14,High School,Darlinghurst,2023-07-01,T746,9,4.4,Bondi,English,50.21,SESS1698,English,2024-05-18,1.5,In-person,77.07,14,Completed,3.0,Yes,0
S2171,36,Adult Learner,Chatswood,2024-08-13,T541,3,3.5,Maroubra,Business,65.63,SESS1699,Business,2024-08-17,3.0,Online,193.09,4,Completed,4.0,No,0
S2455,26,Adult Learner,Randwick,2024-03-14,T367,1,4.5,Burwood,Chemistry,48.19,SESS1700,Chemistry,2024-10-08,2.0,Online,95.7,1,Completed,5.0,Yes,0
S2016,9,Primary,Randwick,2023-12-10,T558,7,4.3,Bondi,Chemistry,55.16,SESS1701,Chemistry,2024-01-03,3.0,Online,190.24,2,Completed,5.0,No,0
S2209,39,Adult Learner,Cronulla,2024-05-30,T403,7,3.9,Bankstown,Physics,63.43,SESS1702,Physics,2024-09-02,1.0,In-person,61.71,12,Completed,5.0,No,15
S2126,55,Adult Learner,Penrith,2025-05-31,T200,5,3.9,Marrickville,Math,47.65,SESS1703,Math,2025-12-30,3.0,Online,150.96,13,Completed,5.0,No,0
S2416,32,Adult Learner,Hurstville,2022-03-23,T681,9,4.7,Ultimo,Math,56.74,SESS1704,Math,2023-03-11,2.0,Online,95.09,8,Cancelled,4.0,Yes,0
S2769,43,Adult Learner,Strathfield,2024-05-19,T751,4,4.4,Newtown,Physics,58.27,SESS1705,Physics,2024-06-07,1.0,Online,54.41,9,Cancelled,5.0,Yes,10
S2492,26,Adult Learner,Darlinghurst,2024-04-05,T297,6,4.6,Wollstonecraft,English,51.73,SESS1706,English,2025-03-14,3.0,In-person,159.88,5,Completed,4.0,No,15
S1005,24,University,Parramatta,2024-04-18,T251,4,4.3,Mascot,Business,63.54,SESS1707,Business,2024-09-29,0.5,Online,33.36,14,Completed,5.0,No,0
S2237,15,High School,Burwood,2024-08-04,T759,11,5.0,Hornsby,Math,62.4,SESS1708,Math,2025-02-22,1.0,In-person,50.43,12,Completed,5.0,No,10
S2401,46,Adult Learner,Double Bay,2022-11-09,T485,3,3.9,Blacktown,Chemistry,54.01,SESS1709,Chemistry,2023-01-26,2.5,In-person,132.01,6,Completed,5.0,No,0
S1578,51,Adult Learner,Ashfield,2025-02-26,T647,0,3.8,Bankstown,Coding,61.72,SESS1710,Coding,2025-05-05,1.5,In-person,95.46,3,Completed,,No,0
S1539,38,Adult Learner,Kingsford,2025-09-03,T221,6,3.9,Chatswood,Coding,67.11,SESS1711,Coding,2025-09-25,2.0,Online,130.82,8,Completed,4.0,No,0
S2221,8,Primary,Double Bay,2022-10-05,T372,9,3.3,Liverpool,Physics,66.9,SESS1712,Physics,2023-07-09,2.5,In-person,156.11,13,Completed,2.0,No,0
S2772,11,Primary,Blacktown,2024-08-27,T427,7,4.6,Double Bay,Coding,76.25,SESS1713,Coding,2025-03-09,1.0,In-person,79.76,1,Completed,4.0,Yes,0
S1333,21,University,Burwood,2025-03-19,T608,3,5.0,Liverpool,Math,44.77,SESS1714,Math,2025-04-05,3.0,In-person,139.25,4,No-show,4.0,No,0
S1462,49,Adult Learner,Parramatta,2024-02-23,T681,0,3.3,Fairfield,Business,52.11,SESS1715,Business,2024-07-24,1.5,Online,82.29,7,Completed,5.0,No,20
S2881,11,Primary,Newtown,2022-07-18,T401,7,3.8,Burwood,English,57.08,SESS1716,English,2023-05-31,3.0,In-person,162.98,9,Completed,4.0,No,30
S2646,32,Adult Learner,Sydney CBD,2025-02-06,T596,4,4.2,Leichhardt,English,49.69,SESS1717,English,2025-02-08,1.5,In-person,71.91,5,Completed,,No,20
S1033,29,Adult Learner,Cronulla,2023-09-01,T332,0,4.3,St Leonards,Business,53.0,SESS1718,Business,2024-03-18,0.5,Online,30.98,8,Completed,5.0,No,0
S1811,21,University,Surry Hills,2025-01-28,T605,3,3.8,Parramatta,Physics,46.6,SESS1719,Physics,2025-12-23,1.0,Online,44.21,1,Completed,4.0,No,0
S1022,43,Adult Learner,Parramatta,2023-06-07,T421,9,4.9,Liverpool,Business,74.15,SESS1720,Business,2024-04-30,0.5,Online,36.48,0,Completed,,No,0
S2571,54,Adult Learner,Bankstown,2024-02-20,T671,5,4.0,Bondi Junction,Coding,78.59,SESS1721,Coding,2024-04-18,1.5,Online,116.77,9,Completed,,No,0
S2276,33,Adult Learner,Parramatta,2023-09-23,T746,4,3.2,Bondi Junction,Physics,57.02,SESS1722,Physics,2024-08-27,2.0,Online,118.81,5,Completed,3.0,No,0
S1089,24,University,Castle Hill,2024-07-12,T526,2,4.7,Ultimo,English,31.62,SESS1723,English,2024-11-05,1.5,In-person,49.94,8,Completed,3.0,No,20
S1712,39,Adult Learner,Bondi,2025-01-20,T558,3,3.7,Manly,Coding,67.89,SESS1724,Coding,2025-04-11,2.0,Online,152.48,13,Completed,5.0,No,0
S2010,9,Primary,Hurstville,2025-02-22,T706,2,4.9,Leichhardt,English,37.42,SESS1725,English,2025-04-16,1.0,In-person,39.99,12,Completed,,Yes,0
S1919,54,Adult Learner,Surry Hills,2024-11-21,T357,7,2.8,Ashfield,Math,48.98,SESS1726,Math,2024-12-24,1.0,Online,51.29,5,Completed,,No,0
S2394,10,Primary,Newtown,2024-09-03,T204,5,3.8,Double Bay,Chemistry,56.83,SESS1727,Chemistry,2025-05-16,0.5,In-person,25.71,12,Completed,4.0,No,0
S2171,29,Adult Learner,Sydney CBD,2023-07-19,T263,11,4.7,Surry Hills,English,67.95,SESS1728,English,2024-05-17,1.0,In-person,70.95,5,Completed,5.0,Yes,0
S2498,19,University,Blacktown,2022-11-09,T574,10,4.5,Kogarah,Coding,79.06,SESS1729,Coding,2023-04-22,2.0,In-person,166.28,11,Completed,5.0,No,0
S1890,60,Adult Learner,Granville,2025-01-01,T507,3,3.9,Redfern,English,41.69,SESS1730,English,2025-03-06,1.5,In-person,65.13,8,Completed,5.0,No,0
S1540,35,Adult Learner,Mascot,2023-01-05,T772,0,5.0,Parramatta,Physics,46.79,SESS1731,Physics,2023-04-11,2.0,Online,92.34,3,No-show,3.0,No,0
S2110,21,University,Redfern,2023-11-18,T471,13,4.4,Maroubra,Math,61.75,SESS1732,Math,2023-12-02,1.0,Online,64.42,9,Completed,5.0,Yes,0
S2413,19,University,Hornsby,2024-04-04,T690,4,4.7,Penrith,English,38.87,SESS1733,English,2024-08-15,2.0,In-person,75.82,0,Completed,2.0,Yes,5
S2914,30,Adult Learner,Leichhardt,2023-04-24,T671,1,5.0,Redfern,Chemistry,60.21,SESS1734,Chemistry,2023-12-05,1.5,In-person,90.61,7,Cancelled,5.0,No,20
S2334,8,Primary,Sydney CBD,2023-03-05,T344,4,4.2,Double Bay,Math,48.28,SESS1735,Math,2023-07-12,2.5,Online,119.95,11,No-show,,No,30
S2057,24,University,Sydney CBD,2025-09-25,T485,4,4.9,Cronulla,Chemistry,58.75,SESS1736,Chemistry,2025-12-11,0.5,Online,30.42,14,Completed,5.0,Yes,0
S1672,50,Adult Learner,Strathfield,2024-03-14,T475,6,3.8,Dee Why,Math,45.24,SESS1737,Math,2024-10-24,2.0,Online,91.15,9,Completed,4.0,No,5
S1060,51,Adult Learner,Paddington,2023-08-10,T203,5,4.3,Manly,Business,77.92,SESS1738,Business,2023-11-13,1.0,In-person,72.74,12,Completed,2.0,No,5
S1920,35,Adult Learner,Randwick,2024-11-08,T678,5,4.1,Burwood,Physics,61.58,SESS1739,Physics,2025-11-02,3.0,In-person,190.13,0,No-show,5.0,Yes,0
S1007,41,Adult Learner,Bankstown,2024-01-07,T412,0,4.0,Mascot,Physics,52.14,SESS1740,Physics,2024-11-17,0.5,In-person,27.07,5,Completed,5.0,No,0
S1173,46,Adult Learner,Manly,2025-05-26,T238,7,4.3,Cronulla,Coding,69.55,SESS1741,Coding,2025-10-12,1.0,Online,67.59,0,Completed,3.0,Yes,0
S1876,32,Adult Learner,Sydney CBD,2023-11-16,T664,6,4.4,Paddington,Business,60.38,SESS1742,Business,2023-11-24,2.0,In-person,118.13,13,Completed,5.0,Yes,0
S2299,56,Adult Learner,Penrith,2025-02-19,T613,6,4.6,Leichhardt,Coding,73.91,SESS1743,Coding,2025-07-06,1.5,Online,119.88,5,Completed,4.0,Yes,0
S2202,49,Adult Learner,Cronulla,2023-09-19,T784,3,3.8,Paddington,Business,62.25,SESS1744,Business,2024-07-22,3.0,In-person,163.96,12,Completed,4.0,No,0
S1070,58,Adult Learner,Hurstville,2023-12-18,T522,4,3.6,Manly,Chemistry,53.36,SESS1745,Chemistry,2024-03-01,3.0,Online,166.56,13,Completed,4.0,No,5
S2526,43,Adult Learner,Penrith,2023-02-10,T427,5,4.5,Dee Why,Math,50.46,SESS1746,Math,2023-11-18,0.5,Online,26.8,9,Completed,4.0,No,30
